Game ID,Round,Winner,Loser,Crash,Timeout,Map,Final Frame,Game End Type,W Score,L Score,W-l/Max,W 55,W 1000,W 10000,L 55,L 1000,L 10000,W Address,L Address,Start,Finish
126,1,Locutus,XiaoYi,-,-,(2)Destination.scx,11968,NORMAL,20461,6401,0.68716,0,0,0,0,0,0,192.168.1.113,192.168.1.114,2019-10-11T20:41:03Z,2019-10-11T20:42:20Z
127,1,XiaoYi,ZZZKBot,-,-,(2)Destination.scx,19656,NORMAL,29813,3565,0.88042,0,0,0,0,0,0,192.168.1.108,192.168.1.112,2019-10-11T20:41:44Z,2019-10-11T20:43:47Z
128,1,UAlbertaBot,AITP,AITP,-,(2)Destination.scx,18571,STARCRAFT_CRASH,19501,33261,-0.41370,6,0,0,0,0,0,192.168.1.109,192.168.1.110,2019-10-11T20:42:24Z,2019-10-11T20:47:19Z
129,1,DaQin,UAlbertaBot,-,-,(2)Destination.scx,15068,NORMAL,27632,11733,0.57538,0,0,0,0,0,0,192.168.1.113,192.168.1.114,2019-10-11T20:43:04Z,2019-10-11T20:45:06Z
130,1,Microwave,UAlbertaBot,-,-,(2)Destination.scx,6295,NORMAL,4987,2114,0.57610,0,0,0,0,0,0,192.168.1.105,192.168.1.111,2019-10-11T20:43:47Z,2019-10-11T20:44:42Z
131,1,Steamhammer,UAlbertaBot,-,-,(2)Destination.scx,26259,NORMAL,60200,30528,0.49289,0,0,0,0,0,0,192.168.1.106,192.168.1.107,2019-10-11T20:44:27Z,2019-10-11T20:49:09Z
132,1,BunkerBoxeR,UAlbertaBot,-,-,(2)Destination.scx,86402,NORMAL,46562,2201,0.95273,15,0,0,0,0,0,192.168.1.108,192.168.1.112,2019-10-11T20:45:10Z,2019-10-11T20:56:22Z
133,1,Locutus,UAlbertaBot,-,-,(2)Destination.scx,17331,NORMAL,37548,17431,0.53577,0,0,0,0,0,0,192.168.1.111,192.168.1.105,2019-10-11T20:45:46Z,2019-10-11T20:48:30Z
134,1,ZZZKBot,UAlbertaBot,-,-,(2)Destination.scx,15068,NORMAL,14216,5350,0.62366,0,0,0,0,0,0,192.168.1.114,192.168.1.113,2019-10-11T20:46:28Z,2019-10-11T20:48:52Z
135,1,DaQin,AITP,-,-,(2)Destination.scx,19532,NORMAL,59759,29712,0.50280,1,0,0,0,0,0,192.168.1.110,192.168.1.115,2019-10-11T20:47:32Z,2019-10-11T20:49:45Z
136,1,Microwave,AITP,AITP,-,(2)Destination.scx,19098,STARCRAFT_CRASH,22511,26306,-0.14426,1,0,0,1,0,0,192.168.1.116,192.168.1.109,2019-10-11T20:48:10Z,2019-10-11T20:51:18Z
137,1,Steamhammer,AITP,-,-,(2)Destination.scx,8961,NORMAL,11683,5663,0.51528,0,0,0,0,0,0,192.168.1.105,192.168.1.111,2019-10-11T20:48:52Z,2019-10-11T20:49:49Z
138,1,BunkerBoxeR,AITP,AITP,-,(2)Destination.scx,14727,STARCRAFT_CRASH,12417,19282,-0.35603,0,0,0,1,0,0,192.168.1.113,192.168.1.114,2019-10-11T20:49:33Z,2019-10-11T20:51:40Z
139,1,Locutus,AITP,-,-,(2)Destination.scx,13797,NORMAL,33249,13860,0.58315,0,0,0,0,0,0,192.168.1.107,192.168.1.106,2019-10-11T20:50:13Z,2019-10-11T20:51:35Z
140,1,AITP,ZZZKBot,-,-,(2)Destination.scx,18912,NORMAL,28484,7008,0.75397,0,0,0,0,0,0,192.168.1.105,192.168.1.115,2019-10-11T20:50:55Z,2019-10-11T20:52:20Z
141,1,DaQin,Microwave,-,-,(2)Destination.scx,16866,NORMAL,50510,25901,0.48721,0,0,0,0,0,0,192.168.1.111,192.168.1.110,2019-10-11T20:51:38Z,2019-10-11T20:53:38Z
142,1,DaQin,Steamhammer,-,-,(2)Destination.scx,25608,NORMAL,111965,85002,0.24082,0,0,0,0,0,0,192.168.1.114,192.168.1.109,2019-10-11T20:52:17Z,2019-10-11T20:55:05Z
143,1,DaQin,BunkerBoxeR,-,-,(2)Destination.scx,16246,NORMAL,31098,12717,0.59107,0,0,0,0,0,0,192.168.1.106,192.168.1.116,2019-10-11T20:52:56Z,2019-10-11T20:54:19Z
144,1,Locutus,DaQin,-,-,(2)Destination.scx,16494,NORMAL,43796,25110,0.42666,0,0,0,0,0,0,192.168.1.107,192.168.1.113,2019-10-11T20:53:44Z,2019-10-11T20:55:11Z
145,1,DaQin,ZZZKBot,-,-,(2)Destination.scx,11348,NORMAL,16260,2493,0.84668,0,0,0,0,0,0,192.168.1.115,192.168.1.105,2019-10-11T20:54:25Z,2019-10-11T20:55:28Z
146,1,Microwave,Steamhammer,-,-,(2)Destination.scx,6667,NORMAL,6782,3030,0.55323,0,0,0,0,0,0,192.168.1.111,192.168.1.110,2019-10-11T20:55:02Z,2019-10-11T20:55:59Z
147,1,Microwave,BunkerBoxeR,-,-,(2)Destination.scx,16246,NORMAL,17266,4561,0.73584,0,0,0,1,0,0,192.168.1.106,192.168.1.116,2019-10-11T20:55:47Z,2019-10-11T20:57:28Z
148,1,Locutus,Microwave,-,-,(2)Destination.scx,17362,NORMAL,45810,19060,0.58393,0,0,0,2,0,0,192.168.1.109,192.168.1.113,2019-10-11T20:56:28Z,2019-10-11T20:58:10Z
149,1,Microwave,ZZZKBot,-,-,(2)Destination.scx,14169,NORMAL,21048,8379,0.60191,0,0,0,1,0,0,192.168.1.107,192.168.1.114,2019-10-11T20:57:10Z,2019-10-11T20:58:45Z
150,1,Steamhammer,BunkerBoxeR,-,-,(2)Destination.scx,16959,NORMAL,27651,11593,0.58074,0,0,0,0,0,0,192.168.1.105,192.168.1.115,2019-10-11T20:57:53Z,2019-10-11T20:59:11Z
151,1,Locutus,Steamhammer,-,-,(2)Destination.scx,13363,NORMAL,25593,10440,0.59208,0,0,0,0,0,0,192.168.1.111,192.168.1.110,2019-10-11T20:58:31Z,2019-10-11T20:59:46Z
152,1,Steamhammer,ZZZKBot,-,-,(2)Destination.scx,25329,NORMAL,37739,21651,0.42630,0,0,0,0,0,0,192.168.1.108,192.168.1.112,2019-10-11T20:59:13Z,2019-10-11T21:01:06Z
153,1,Locutus,BunkerBoxeR,-,-,(2)Destination.scx,10294,NORMAL,17061,4249,0.75095,0,0,0,0,0,0,192.168.1.106,192.168.1.116,2019-10-11T20:59:53Z,2019-10-11T21:00:54Z
154,1,ZZZKBot,BunkerBoxeR,-,-,(2)Destination.scx,5179,NORMAL,4652,1843,0.60383,0,0,0,0,0,0,192.168.1.113,192.168.1.109,2019-10-11T21:00:38Z,2019-10-11T21:01:22Z
155,1,Locutus,ZZZKBot,-,-,(2)Destination.scx,11069,NORMAL,13577,2837,0.79104,0,0,0,0,0,0,192.168.1.107,192.168.1.114,2019-10-11T21:01:18Z,2019-10-11T21:02:20Z
156,2,PurpleWave,McRave,-,-,(2)HeartbreakRidge.scx,22043,NORMAL,79657,40480,0.49182,0,0,0,193,0,0,192.168.1.115,192.168.1.105,2019-10-11T21:02:39Z,2019-10-11T21:11:59Z
157,2,PurpleWave,Iron,-,-,(2)HeartbreakRidge.scx,27530,NORMAL,101712,58713,0.42275,0,0,0,1,0,0,192.168.1.110,192.168.1.111,2019-10-11T21:03:22Z,2019-10-11T21:12:39Z
158,2,PurpleWave,BananaBrain,-,-,(2)HeartbreakRidge.scx,23004,NORMAL,68215,49517,0.27410,0,0,0,36,0,0,192.168.1.106,192.168.1.116,2019-10-11T21:04:03Z,2019-10-11T21:12:14Z
159,2,PurpleWave,XiaoYi,-,-,(2)HeartbreakRidge.scx,17207,NORMAL,42470,11777,0.72270,0,0,0,0,0,0,192.168.1.108,192.168.1.112,2019-10-11T21:04:44Z,2019-10-11T21:10:40Z
160,2,PurpleWave,UAlbertaBot,-,-,(2)HeartbreakRidge.scx,12433,NORMAL,16124,2918,0.81903,0,0,0,0,0,0,192.168.1.113,192.168.1.109,2019-10-11T21:05:25Z,2019-10-11T21:09:36Z
161,2,PurpleWave,AITP,-,-,(2)HeartbreakRidge.scx,16029,NORMAL,37460,14183,0.62138,0,0,0,0,0,0,192.168.1.114,192.168.1.107,2019-10-11T21:06:04Z,2019-10-11T21:11:44Z
162,2,PurpleWave,DaQin,-,-,(2)HeartbreakRidge.scx,32583,NORMAL,144581,101930,0.29500,0,0,0,0,0,0,192.168.1.109,192.168.1.113,2019-10-11T21:09:50Z,2019-10-11T21:20:15Z
163,2,PurpleWave,Microwave,-,-,(2)HeartbreakRidge.scx,14510,NORMAL,21822,9186,0.57905,0,0,0,1,0,0,192.168.1.112,192.168.1.108,2019-10-11T21:10:58Z,2019-10-11T21:15:39Z
164,2,PurpleWave,Steamhammer,-,-,(2)HeartbreakRidge.scx,8093,NORMAL,9578,5187,0.45845,0,0,0,0,0,0,192.168.1.107,192.168.1.114,2019-10-11T21:12:02Z,2019-10-11T21:14:47Z
165,2,PurpleWave,BunkerBoxeR,-,-,(2)HeartbreakRidge.scx,15006,NORMAL,28284,7221,0.74470,0,0,0,0,0,0,192.168.1.105,192.168.1.115,2019-10-11T21:12:44Z,2019-10-11T21:17:41Z
166,2,Locutus,PurpleWave,-,-,(2)HeartbreakRidge.scx,35528,NORMAL,131429,91695,0.30232,0,0,0,0,0,0,192.168.1.106,192.168.1.116,2019-10-11T21:13:24Z,2019-10-11T21:23:57Z
167,2,PurpleWave,ZZZKBot,-,-,(2)HeartbreakRidge.scx,12216,NORMAL,13654,2209,0.83822,0,0,0,0,0,0,192.168.1.111,192.168.1.110,2019-10-11T21:14:09Z,2019-10-11T21:18:05Z
168,2,Iron,McRave,-,McRave,(2)HeartbreakRidge.scx,15936,NORMAL,20430,31134,-0.34380,320,0,0,0,0,0,192.168.1.107,192.168.1.114,2019-10-11T21:15:05Z,2019-10-11T21:20:04Z
169,2,McRave,BananaBrain,-,-,(2)HeartbreakRidge.scx,13642,NORMAL,27535,11149,0.59510,1,0,0,0,0,0,192.168.1.108,192.168.1.112,2019-10-11T21:15:55Z,2019-10-11T21:19:01Z
170,2,McRave,XiaoYi,-,-,(2)HeartbreakRidge.scx,12619,NORMAL,24452,7583,0.68988,0,0,0,0,0,0,192.168.1.115,192.168.1.105,2019-10-11T21:18:08Z,2019-10-11T21:20:29Z
171,2,UAlbertaBot,McRave,-,-,(2)HeartbreakRidge.scx,10573,NORMAL,14642,6590,0.54992,0,0,0,0,0,0,192.168.1.111,192.168.1.110,2019-10-11T21:18:38Z,2019-10-11T21:20:32Z
172,2,McRave,AITP,-,-,(2)HeartbreakRidge.scx,14014,NORMAL,28587,10857,0.62021,7,0,0,0,0,0,192.168.1.112,192.168.1.108,2019-10-11T21:19:22Z,2019-10-11T21:23:10Z
173,2,McRave,DaQin,-,-,(2)HeartbreakRidge.scx,14324,NORMAL,33342,14048,0.57867,36,0,0,0,0,0,192.168.1.114,192.168.1.107,2019-10-11T21:20:20Z,2019-10-11T21:23:52Z
174,2,Microwave,McRave,-,McRave,(2)HeartbreakRidge.scx,16339,NORMAL,5701,22794,-0.74989,320,0,0,2,0,0,192.168.1.109,192.168.1.113,2019-10-11T21:21:01Z,2019-10-11T21:25:39Z
175,2,Steamhammer,McRave,-,-,(2)HeartbreakRidge.scx,22260,NORMAL,64961,25787,0.60304,260,0,0,0,0,0,192.168.1.115,192.168.1.105,2019-10-11T21:21:49Z,2019-10-11T21:30:00Z
176,2,McRave,BunkerBoxeR,BunkerBoxeR,-,(2)HeartbreakRidge.scx,9612,STARCRAFT_CRASH,4349,9118,-0.52303,0,0,0,0,0,0,192.168.1.111,192.168.1.110,2019-10-11T21:22:27Z,2019-10-11T21:24:37Z
177,2,Locutus,McRave,-,-,(2)HeartbreakRidge.scx,18695,NORMAL,52835,24512,0.53607,3,0,0,0,0,0,192.168.1.112,192.168.1.108,2019-10-11T21:23:28Z,2019-10-11T21:27:09Z
178,2,ZZZKBot,McRave,-,-,(2)HeartbreakRidge.scx,7380,NORMAL,5787,2916,0.49611,0,0,0,0,0,0,192.168.1.110,192.168.1.107,2019-10-11T21:24:12Z,2019-10-11T21:25:17Z
179,2,Iron,BananaBrain,-,BananaBrain,(2)HeartbreakRidge.scx,18757,NORMAL,22827,27759,-0.17767,0,0,0,321,0,0,192.168.1.114,192.168.1.116,2019-10-11T21:24:54Z,2019-10-11T21:29:57Z
180,2,XiaoYi,Iron,-,-,(2)HeartbreakRidge.scx,42751,NORMAL,126899,112453,0.11384,46,0,0,0,0,0,192.168.1.111,192.168.1.106,2019-10-11T21:25:36Z,2019-10-11T21:38:09Z
181,2,Iron,UAlbertaBot,-,-,(2)HeartbreakRidge.scx,15688,NORMAL,29866,12146,0.59332,0,0,0,0,0,0,192.168.1.110,192.168.1.107,2019-10-11T21:26:14Z,2019-10-11T21:28:23Z
182,2,Iron,AITP,-,-,(2)HeartbreakRidge.scx,19005,NORMAL,42580,15796,0.62903,0,0,0,0,0,0,192.168.1.113,192.168.1.109,2019-10-11T21:26:53Z,2019-10-11T21:29:13Z
183,2,DaQin,Iron,-,-,(2)HeartbreakRidge.scx,20493,NORMAL,53929,24597,0.54390,0,0,0,0,0,0,192.168.1.112,192.168.1.108,2019-10-11T21:27:36Z,2019-10-11T21:30:08Z
184,2,Iron,Microwave,-,Microwave,(2)HeartbreakRidge.scx,34164,NORMAL,103973,109266,-0.04844,0,0,0,320,0,0,192.168.1.107,192.168.1.110,2019-10-11T21:28:38Z,2019-10-11T21:35:54Z
185,2,Steamhammer,Iron,-,-,(2)HeartbreakRidge.scx,13239,NORMAL,12111,4384,0.63802,0,0,0,0,0,0,192.168.1.113,192.168.1.109,2019-10-11T21:29:31Z,2019-10-11T21:30:38Z
186,2,Iron,BunkerBoxeR,-,-,(2)HeartbreakRidge.scx,20493,NORMAL,27380,11437,0.58229,0,0,0,0,0,0,192.168.1.116,192.168.1.114,2019-10-11T21:30:12Z,2019-10-11T21:31:51Z
187,2,Locutus,Iron,-,-,(2)HeartbreakRidge.scx,15626,NORMAL,33614,16372,0.51294,0,0,0,0,0,0,192.168.1.115,192.168.1.105,2019-10-11T21:30:56Z,2019-10-11T21:32:33Z
188,2,ZZZKBot,Iron,-,-,(2)HeartbreakRidge.scx,10790,NORMAL,13307,7546,0.43293,0,0,0,0,0,0,192.168.1.112,192.168.1.108,2019-10-11T21:31:40Z,2019-10-11T21:32:43Z
189,2,XiaoYi,BananaBrain,-,BananaBrain,(2)HeartbreakRidge.scx,17827,NORMAL,31974,33584,-0.04794,321,0,0,0,0,0,192.168.1.109,192.168.1.113,2019-10-11T21:32:21Z,2019-10-11T21:36:37Z
190,2,BananaBrain,UAlbertaBot,-,-,(2)HeartbreakRidge.scx,7225,NORMAL,8734,2348,0.73117,0,0,0,0,0,0,192.168.1.116,192.168.1.114,2019-10-11T21:32:58Z,2019-10-11T21:34:22Z
191,2,BananaBrain,AITP,-,-,(2)HeartbreakRidge.scx,22880,NORMAL,75059,32050,0.57300,71,0,0,3,0,0,192.168.1.105,192.168.1.115,2019-10-11T21:33:37Z,2019-10-11T21:39:11Z
192,2,BananaBrain,DaQin,-,-,(2)HeartbreakRidge.scx,17455,NORMAL,55323,23451,0.57611,10,0,0,0,0,0,192.168.1.112,192.168.1.108,2019-10-11T21:34:18Z,2019-10-11T21:38:12Z
193,2,BananaBrain,Microwave,-,-,(2)HeartbreakRidge.scx,12650,NORMAL,22727,7097,0.68773,0,0,0,2,0,0,192.168.1.116,192.168.1.114,2019-10-11T21:34:55Z,2019-10-11T21:37:04Z
194,2,BananaBrain,Steamhammer,-,-,(2)HeartbreakRidge.scx,5830,NORMAL,6069,2033,0.66502,0,0,0,0,0,0,192.168.1.110,192.168.1.107,2019-10-11T21:36:16Z,2019-10-11T21:37:31Z
195,2,BananaBrain,BunkerBoxeR,BunkerBoxeR,-,(2)HeartbreakRidge.scx,4900,STARCRAFT_CRASH,3175,1929,0.39244,0,0,0,0,0,0,192.168.1.113,192.168.1.109,2019-10-11T21:36:55Z,2019-10-11T21:38:50Z
196,2,Locutus,BananaBrain,-,-,(2)HeartbreakRidge.scx,13797,NORMAL,27975,13348,0.52286,0,0,0,0,0,0,192.168.1.116,192.168.1.114,2019-10-11T21:37:36Z,2019-10-11T21:39:54Z
197,2,BananaBrain,ZZZKBot,-,-,(2)HeartbreakRidge.scx,11565,NORMAL,11289,4017,0.64417,0,0,0,0,0,0,192.168.1.110,192.168.1.107,2019-10-11T21:38:18Z,2019-10-11T21:40:10Z
198,2,XiaoYi,UAlbertaBot,-,-,(2)HeartbreakRidge.scx,16091,NORMAL,34965,10121,0.71054,0,0,0,0,0,0,192.168.1.109,192.168.1.108,2019-10-11T21:38:58Z,2019-10-11T21:41:13Z
199,2,XiaoYi,AITP,-,-,(2)HeartbreakRidge.scx,22725,NORMAL,63927,33575,0.47479,0,0,0,0,0,0,192.168.1.111,192.168.1.106,2019-10-11T21:39:37Z,2019-10-11T21:41:51Z
200,2,DaQin,XiaoYi,-,-,(2)HeartbreakRidge.scx,19935,NORMAL,71324,25417,0.64364,0,0,0,0,0,0,192.168.1.113,192.168.1.112,2019-10-11T21:40:17Z,2019-10-11T21:42:39Z
201,2,Microwave,XiaoYi,-,-,(2)HeartbreakRidge.scx,9395,NORMAL,5996,2643,0.55921,0,0,0,0,0,0,192.168.1.105,192.168.1.115,2019-10-11T21:41:01Z,2019-10-11T21:42:14Z
202,2,XiaoYi,Steamhammer,-,-,(2)HeartbreakRidge.scx,18726,NORMAL,48722,17394,0.64299,0,0,0,0,0,0,192.168.1.114,192.168.1.116,2019-10-11T21:41:44Z,2019-10-11T21:43:46Z
203,2,XiaoYi,BunkerBoxeR,-,-,(2)HeartbreakRidge.scx,11875,NORMAL,15737,4087,0.74029,0,0,0,0,0,0,192.168.1.110,192.168.1.107,2019-10-11T21:42:20Z,2019-10-11T21:43:30Z
204,2,Locutus,XiaoYi,-,-,(2)HeartbreakRidge.scx,12588,NORMAL,19883,7779,0.60876,0,0,0,1,0,0,192.168.1.109,192.168.1.108,2019-10-11T21:42:57Z,2019-10-11T21:44:25Z
205,2,XiaoYi,ZZZKBot,-,-,(2)HeartbreakRidge.scx,19408,NORMAL,26875,3095,0.88484,0,0,0,0,0,0,192.168.1.106,192.168.1.111,2019-10-11T21:43:45Z,2019-10-11T21:45:32Z
206,2,UAlbertaBot,AITP,AITP,-,(2)HeartbreakRidge.scx,16804,STARCRAFT_CRASH,15131,27904,-0.45775,0,0,0,0,0,0,192.168.1.105,192.168.1.115,2019-10-11T21:44:25Z,2019-10-11T21:48:23Z
207,2,UAlbertaBot,DaQin,-,-,(2)HeartbreakRidge.scx,7969,NORMAL,6041,4236,0.29879,0,0,0,0,0,0,192.168.1.112,192.168.1.113,2019-10-11T21:45:05Z,2019-10-11T21:46:17Z
208,2,Microwave,UAlbertaBot,-,-,(2)HeartbreakRidge.scx,7504,NORMAL,6503,2920,0.55098,0,0,0,0,0,0,192.168.1.110,192.168.1.107,2019-10-11T21:45:47Z,2019-10-11T21:46:54Z
209,2,Steamhammer,UAlbertaBot,-,-,(2)HeartbreakRidge.scx,13208,NORMAL,11676,5148,0.55910,0,0,0,0,0,0,192.168.1.116,192.168.1.114,2019-10-11T21:46:28Z,2019-10-11T21:49:09Z
210,2,UAlbertaBot,BunkerBoxeR,-,-,(2)HeartbreakRidge.scx,10139,NORMAL,12373,5061,0.59096,0,0,0,0,0,0,192.168.1.109,192.168.1.108,2019-10-11T21:47:08Z,2019-10-11T21:48:29Z
211,2,Locutus,UAlbertaBot,-,-,(2)HeartbreakRidge.scx,14293,NORMAL,26000,9806,0.62285,0,0,0,0,0,0,192.168.1.111,192.168.1.106,2019-10-11T21:47:46Z,2019-10-11T21:49:56Z
212,2,ZZZKBot,UAlbertaBot,-,-,(2)HeartbreakRidge.scx,8310,NORMAL,9639,3462,0.64083,0,0,0,1,0,0,192.168.1.112,192.168.1.113,2019-10-11T21:48:32Z,2019-10-11T21:49:40Z
213,2,DaQin,AITP,AITP,-,(2)HeartbreakRidge.scx,17765,STARCRAFT_CRASH,35181,36749,-0.04267,0,0,0,0,0,0,192.168.1.110,192.168.1.107,2019-10-11T21:49:16Z,2019-10-11T21:51:49Z
214,2,Microwave,AITP,AITP,-,(2)HeartbreakRidge.scx,24213,STARCRAFT_CRASH,31110,47390,-0.34353,2,0,0,4,0,0,192.168.1.105,192.168.1.115,2019-10-11T21:49:57Z,2019-10-11T21:53:35Z
215,2,Steamhammer,AITP,-,-,(2)HeartbreakRidge.scx,11627,NORMAL,17251,8752,0.49267,0,0,0,0,0,0,192.168.1.108,192.168.1.109,2019-10-11T21:50:38Z,2019-10-11T21:51:43Z
216,2,BunkerBoxeR,AITP,AITP,-,(2)HeartbreakRidge.scx,16711,STARCRAFT_CRASH,10769,22497,-0.52131,1,0,0,0,0,0,192.168.1.116,192.168.1.114,2019-10-11T21:51:13Z,2019-10-11T21:53:28Z
217,2,Locutus,AITP,-,-,(2)HeartbreakRidge.scx,13828,NORMAL,31709,13098,0.58693,0,0,0,0,0,0,192.168.1.112,192.168.1.113,2019-10-11T21:52:00Z,2019-10-11T21:53:20Z
218,2,AITP,ZZZKBot,-,-,(2)HeartbreakRidge.scx,15812,NORMAL,18137,3153,0.82616,0,0,0,0,0,0,192.168.1.106,192.168.1.111,2019-10-11T21:52:44Z,2019-10-11T21:53:57Z
219,2,DaQin,Microwave,-,-,(2)HeartbreakRidge.scx,14355,NORMAL,34076,12399,0.63614,0,0,0,1,0,0,192.168.1.107,192.168.1.109,2019-10-11T21:53:24Z,2019-10-11T21:55:00Z
220,2,DaQin,Steamhammer,-,-,(2)HeartbreakRidge.scx,14324,NORMAL,27510,11331,0.58811,0,0,0,0,0,0,192.168.1.108,192.168.1.110,2019-10-11T21:54:09Z,2019-10-11T21:55:39Z
221,2,DaQin,BunkerBoxeR,-,-,(2)HeartbreakRidge.scx,13239,NORMAL,26803,6391,0.76156,0,0,0,0,0,0,192.168.1.114,192.168.1.115,2019-10-11T21:54:53Z,2019-10-11T21:56:07Z
222,2,Locutus,DaQin,-,-,(2)HeartbreakRidge.scx,19253,NORMAL,51973,30475,0.41364,1,0,0,0,0,0,192.168.1.112,192.168.1.113,2019-10-11T21:55:36Z,2019-10-11T21:57:16Z
223,2,DaQin,ZZZKBot,-,-,(2)HeartbreakRidge.scx,12805,NORMAL,17997,4185,0.76746,0,0,0,0,0,0,192.168.1.116,192.168.1.105,2019-10-11T21:56:20Z,2019-10-11T21:57:29Z
224,2,Microwave,Steamhammer,-,-,(2)HeartbreakRidge.scx,5923,NORMAL,5262,2648,0.49677,0,0,0,0,0,0,192.168.1.106,192.168.1.111,2019-10-11T21:57:04Z,2019-10-11T21:58:01Z
225,2,Microwave,BunkerBoxeR,-,-,(2)HeartbreakRidge.scx,5861,NORMAL,5890,1993,0.66163,0,0,0,0,0,0,192.168.1.109,192.168.1.107,2019-10-11T21:57:44Z,2019-10-11T21:58:38Z
226,2,Locutus,Microwave,-,-,(2)HeartbreakRidge.scx,15006,NORMAL,42527,12015,0.71747,0,0,0,0,0,0,192.168.1.108,192.168.1.110,2019-10-11T21:58:25Z,2019-10-11T22:00:01Z
227,2,Microwave,ZZZKBot,-,-,(2)HeartbreakRidge.scx,22508,NORMAL,38908,21908,0.43693,3,0,0,0,0,0,192.168.1.114,192.168.1.115,2019-10-11T21:59:09Z,2019-10-11T22:01:21Z
228,2,Steamhammer,BunkerBoxeR,-,-,(2)HeartbreakRidge.scx,8248,NORMAL,9031,2865,0.68276,0,0,0,0,0,0,192.168.1.113,192.168.1.112,2019-10-11T21:59:49Z,2019-10-11T22:00:39Z
229,2,Locutus,Steamhammer,-,-,(2)HeartbreakRidge.scx,15657,NORMAL,43467,19131,0.55987,0,0,0,0,0,0,192.168.1.116,192.168.1.105,2019-10-11T22:00:28Z,2019-10-11T22:01:56Z
230,2,Steamhammer,ZZZKBot,-,-,(2)HeartbreakRidge.scx,24337,NORMAL,38508,23035,0.40181,0,0,0,0,0,0,192.168.1.111,192.168.1.106,2019-10-11T22:01:12Z,2019-10-11T22:03:05Z
231,2,Locutus,BunkerBoxeR,-,-,(2)HeartbreakRidge.scx,11007,NORMAL,17885,4749,0.73447,0,0,0,0,0,0,192.168.1.107,192.168.1.109,2019-10-11T22:01:53Z,2019-10-11T22:03:01Z
232,2,ZZZKBot,BunkerBoxeR,-,-,(2)HeartbreakRidge.scx,5706,NORMAL,4882,2109,0.56800,0,0,0,0,0,0,192.168.1.108,192.168.1.110,2019-10-11T22:02:36Z,2019-10-11T22:03:22Z
233,2,Locutus,ZZZKBot,-,-,(2)HeartbreakRidge.scx,12774,NORMAL,15063,3353,0.77740,0,0,0,0,0,0,192.168.1.112,192.168.1.113,2019-10-11T22:03:15Z,2019-10-11T22:04:19Z
234,3,PurpleWave,McRave,-,McRave,(3)Aztec.scx,30351,NORMAL,83554,105562,-0.20848,320,0,0,0,0,0,192.168.1.114,192.168.1.115,2019-10-11T22:04:36Z,2019-10-11T22:17:33Z
235,3,PurpleWave,Iron,-,-,(3)Aztec.scx,33978,NORMAL,120862,83022,0.31308,2,0,0,0,0,0,192.168.1.116,192.168.1.105,2019-10-11T22:05:21Z,2019-10-11T22:18:02Z
236,3,BananaBrain,PurpleWave,-,-,(3)Aztec.scx,32025,NORMAL,131225,74335,0.43353,230,0,0,0,0,0,192.168.1.107,192.168.1.109,2019-10-11T22:06:02Z,2019-10-11T22:17:48Z
237,3,PurpleWave,XiaoYi,-,-,(3)Aztec.scx,32304,NORMAL,156175,97716,0.37432,0,0,0,0,0,0,192.168.1.106,192.168.1.111,2019-10-11T22:06:45Z,2019-10-11T22:20:09Z
238,3,PurpleWave,UAlbertaBot,-,-,(3)Aztec.scx,16773,NORMAL,36251,9593,0.73537,0,0,0,0,0,0,192.168.1.110,192.168.1.108,2019-10-11T22:07:21Z,2019-10-11T22:12:47Z
239,3,PurpleWave,AITP,-,-,(3)Aztec.scx,19098,NORMAL,60821,27784,0.54318,0,0,0,0,0,0,192.168.1.113,192.168.1.112,2019-10-11T22:08:03Z,2019-10-11T22:14:30Z
240,3,PurpleWave,DaQin,-,-,(3)Aztec.scx,21640,NORMAL,69913,45116,0.35468,0,0,0,0,0,0,192.168.1.110,192.168.1.108,2019-10-11T22:13:04Z,2019-10-11T22:19:48Z
241,3,PurpleWave,Microwave,-,-,(3)Aztec.scx,9085,NORMAL,13776,5362,0.61077,0,0,0,0,0,0,192.168.1.113,192.168.1.112,2019-10-11T22:14:51Z,2019-10-11T22:18:06Z
242,3,Steamhammer,PurpleWave,-,-,(3)Aztec.scx,34691,NORMAL,157864,96566,0.38830,0,0,0,0,0,0,192.168.1.115,192.168.1.114,2019-10-11T22:17:52Z,2019-10-11T22:28:36Z
243,3,PurpleWave,BunkerBoxeR,-,-,(3)Aztec.scx,14169,NORMAL,25881,6687,0.74163,0,0,0,0,0,0,192.168.1.107,192.168.1.109,2019-10-11T22:18:32Z,2019-10-11T22:23:07Z
244,3,PurpleWave,Locutus,-,-,(3)Aztec.scx,24306,NORMAL,98742,58889,0.40361,0,0,0,0,0,0,192.168.1.105,192.168.1.116,2019-10-11T22:19:19Z,2019-10-11T22:26:59Z
245,3,PurpleWave,ZZZKBot,-,-,(3)Aztec.scx,11689,NORMAL,13128,2753,0.79030,0,0,0,0,0,0,192.168.1.112,192.168.1.113,2019-10-11T22:19:56Z,2019-10-11T22:23:38Z
246,3,Iron,McRave,-,McRave,(3)Aztec.scx,13766,NORMAL,17947,23159,-0.22505,0,0,0,321,0,0,192.168.1.108,192.168.1.110,2019-10-11T22:20:34Z,2019-10-11T22:24:58Z
247,3,BananaBrain,McRave,-,McRave,(3)Aztec.scx,16401,NORMAL,21753,33169,-0.34418,1,0,0,321,0,0,192.168.1.111,192.168.1.106,2019-10-11T22:21:17Z,2019-10-11T22:27:17Z
